track_id,label,label_index,x,y
country/country.00045,country,2,0.1300277,7.641959
country/country.00046,country,2,1.3738004,7.3664017
country/country.00047,country,2,1.663559,7.9490795
country/country.00048,country,2,1.3214447,7.6537185
country/country.00049,country,2,1.3947864,7.493185
country/country.00050,country,2,0.6126605,6.6621313
country/country.00051,country,2,0.6271561,6.9587307
country/country.00052,country,2,0.5875163,6.988602
country/country.00053,country,2,0.8458223,6.406017
country/country.00054,country,2,0.45018643,6.923824
country/country.00055,country,2,0.67623276,6.550399
country/country.00056,country,2,0.7187801,7.0094743
country/country.00057,country,2,0.5046487,6.9568977
country/country.00058,country,2,0.50190216,6.876842
country/country.00059,country,2,0.9681121,7.911255
country/country.00060,country,2,0.4715415,7.00347
country/country.00061,country,2,0.48213103,7.012445
country/country.00062,country,2,0.8991884,6.5581427
country/country.00063,country,2,0.5753477,8.081574
country/country.00064,country,2,0.4086083,6.8486013
country/country.00065,country,2,1.7688792,7.882383
country/country.00066,country,2,1.1758462,6.6384487
country/country.00067,country,2,1.886931,7.6970425
country/country.00068,country,2,1.8736421,7.651636
country/country.00069,country,2,1.6275796,7.398517
country/country.00070,country,2,0.89915675,6.6185503
country/country.00071,country,2,1.9355229,7.3323045
country/country.00072,country,2,1.1524326,6.689272
country/country.00073,country,2,0.6612434,6.867133
country/country.00074,country,2,1.5301275,7.499409
country/country.00075,country,2,1.1259094,6.385092
country/country.00076,country,2,1.6236497,7.765981
country/country.00077,country,2,1.2636975,6.732751
country/country.00078,country,2,2.0801132,7.3142533
country/country.00079,country,2,1.8312408,7.485521
country/country.00080,country,2,0.27307254,7.4278207
country/country.00081,country,2,0.7878223,6.5894437
country/country.00082,country,2,1.0056825,6.5231543
country/country.00083,country,2,1.4491808,7.660183
country/country.00084,country,2,0.80365527,6.610513
country/country.00085,country,2,1.6295098,7.8473034
country/country.00086,country,2,1.3717408,7.4709992
country/country.00087,country,2,1.4021152,7.6606364
country/country.00088,country,2,1.5350654,7.746807
country/country.00089,country,2,1.5731907,7.658532
country/country.00090,country,2,1.1309637,6.4639387
country/country.00091,country,2,1.7771366,7.649793
country/country.00092,country,2,1.0053753,6.204035
country/country.00093,country,2,1.7012762,7.9713593
country/country.00094,country,2,1.4038448,7.5566955
country/country.00095,country,2,1.287495,7.649877
country/country.00096,country,2,1.2047675,6.7034035
country/country.00097,country,2,1.2958189,7.6223764
country/country.00098,country,2,1.4859453,7.9152226
country/country.00099,country,2,1.0725082,6.4058766
disco/disco.00000,disco,3,-4.309681,8.521161
disco/disco.00001,disco,3,-3.6812954,7.6585484
disco/disco.00002,disco,3,-2.8581686,7.905465
disco/disco.00003,disco,3,-4.2374344,8.467181
disco/disco.00004,disco,3,-1.8505586,7.7257667
disco/disco.00005,disco,3,-3.9783614,7.735163
disco/disco.00006,disco,3,-3.5876212,7.2747006
disco/disco.00007,disco,3,-2.9260163,7.7308726
disco/disco.00008,disco,3,-3.4960394,7.5645304
disco/disco.00009,disco,3,-3.5187635,7.521115
disco/disco.00010,disco,3,-3.6430247,7.392372
disco/disco.00011,disco,3,-2.6758926,8.145817
disco/disco.00012,disco,3,-3.5901105,7.8438077
disco/disco.00013,disco,3,-2.5672832,8.281039
disco/disco.00014,disco,3,-3.2208183,7.636425
disco/disco.00015,disco,3,-2.7650359,7.808308
disco/disco.00016,disco,3,-3.2090983,7.7564583
disco/disco.00017,disco,3,-2.9591734,7.635666
disco/disco.00018,disco,3,-2.6009548,7.8472075
disco/disco.00019,disco,3,-2.3880894,7.6653805
disco/disco.00020,disco,3,-2.8279378,7.3320484
disco/disco.00021,disco,3,-2.8108957,7.907652
disco/disco.00022,disco,3,-2.5724483,8.641488
disco/disco.00023,disco,3,-2.1810617,8.060612
disco/disco.00024,disco,3,-2.8642244,7.6776443
disco/disco.00025,disco,3,-3.0614364,7.6075425
disco/disco.00026,disco,3,-2.685224,8.619274
disco/disco.00027,disco,3,-4.502084,9.771803
disco/disco.00028,disco,3,-2.7249026,8.492937
disco/disco.00029,disco,3,-2.9712842,8.410406
disco/disco.00030,disco,3,-2.866191,7.8316927
disco/disco.00031,disco,3,-2.682146,7.5620165
disco/disco.00032,disco,3,-2.92416,7.550514
disco/disco.00033,disco,3,-3.3398323,7.5800595
disco/disco.00034,disco,3,-2.4354258,7.7446814
disco/disco.00035,disco,3,-2.7597973,8.379292
disco/disco.00036,disco,3,-2.9165492,7.9095244
disco/disco.00037,disco,3,-2.8555539,8.011924
disco/disco.00038,disco,3,-2.545741,7.904645
disco/disco.00039,disco,3,-2.8011851,7.502861
disco/disco.00040,disco,3,-3.177471,7.729597
disco/disco.00041,disco,3,0.3081729,7.0459566
disco/disco.00042,disco,3,-3.435596,7.3036914
disco/disco.00043,disco,3,-2.8991737,7.7627144
disco/disco.00044,disco,3,-3.4420547,7.660215
disco/disco.00045,disco,3,-2.731395,7.571921
disco/disco.00046,disco,3,-3.784497,7.9726787
disco/disco.00047,disco,3,13.212551,2.1343515
disco/disco.00048,disco,3,-4.013701,7.9624443
disco/disco.00049,disco,3,-3.8039756,7.739275
disco/disco.00050,disco,3,-3.7009492,7.206168
disco/disco.00051,disco,3,-3.7548969,7.1974945
disco/disco.00052,disco,3,-3.739968,7.233815
disco/disco.00053,disco,3,-3.991357,8.310212
disco/disco.00054,disco,3,-4.454393,9.736977
disco/disco.00055,disco,3,-3.8242722,7.522696
disco/disco.00056,disco,3,1.964562,11.949049
disco/disco.00057,disco,3,-3.4720461,7.207376
disco/disco.00058,disco,3,-4.1331882,8.153065
disco/disco.00059,disco,3,-4.156358,8.377905
disco/disco.00060,disco,3,-3.9187093,7.6808615
disco/disco.00061,disco,3,-4.2051187,8.455082
disco/disco.00062,disco,3,-4.294801,8.527621
disco/disco.00063,disco,3,-4.1348186,8.561147
disco/disco.00064,disco,3,-4.274354,8.176801
disco/disco.00065,disco,3,-4.2633433,8.355477
disco/disco.00066,disco,3,-4.066301,8.132684
disco/disco.00067,disco,3,-3.7421904,7.247727
disco/disco.00068,disco,3,-3.451582,7.4577494
disco/disco.00069,disco,3,-3.090912,7.551736
disco/disco.00070,disco,3,-3.7296808,7.268785
disco/disco.00071,disco,3,-3.5473309,7.7450294
disco/disco.00072,disco,3,-3.6565185,7.5205693
disco/disco.00073,disco,3,-3.7889862,7.3256183
disco/disco.00074,disco,3,-3.7375996,7.299961
disco/disco.00075,disco,3,-4.1090536,8.045158
disco/disco.00076,disco,3,-3.5199933,7.3970833
disco/disco.00077,disco,3,-3.7920058,7.636089
disco/disco.00078,disco,3,-2.9628284,7.7068
disco/disco.00079,disco,3,-3.9204085,8.070386
disco/disco.00080,disco,3,-3.1094306,7.785064
disco/disco.00081,disco,3,-4.1561093,8.250217
disco/disco.00082,disco,3,-4.2410493,8.355604
disco/disco.00083,disco,3,-4.2206645,8.277985
disco/disco.00084,disco,3,-4.35001,8.738455
disco/disco.00085,disco,3,-4.403677,9.067175
disco/disco.00086,disco,3,-2.8175366,6.9862466
disco/disco.00087,disco,3,-3.3045561,7.5250583
disco/disco.00088,disco,3,-3.5895815,7.3350987
disco/disco.00089,disco,3,-3.8435433,7.515787
disco/disco.00090,disco,3,-3.3993485,7.7352037
disco/disco.00091,disco,3,2.3035567,12.102111
disco/disco.00092,disco,3,-3.1456695,7.465332
disco/disco.00093,disco,3,-4.1554213,8.118606
disco/disco.00094,disco,3,-3.10629,7.653578
disco/disco.00095,disco,3,-4.242901,8.379383
disco/disco.00096,disco,3,-4.1552787,8.061971
disco/disco.00097,disco,3,-3.2407134,7.81667
disco/disco.00098,disco,3,-4.1287527,7.881629
disco/disco.00099,disco,3,-4.139622,7.9444304
hiphop/hiphop.00000,hiphop,4,-4.935504,9.272892
hiphop/hiphop.00001,hiphop,4,-4.423127,10.858489
hiphop/hiphop.00002,hiphop,4,-4.979007,11.14443
hiphop/hiphop.00003,hiphop,4,-4.549591,10.82031
hiphop/hiphop.00004,hiphop,4,-4.4261904,11.372426
hiphop/hiphop.00005,hiphop,4,-5.347424,9.989441
hiphop/hiphop.00006,hiphop,4,-4.610448,10.68018
hiphop/hiphop.00007,hiphop,4,-4.6010904,10.648697
hiphop/hiphop.00008,hiphop,4,-4.5288634,10.860319
hiphop/hiphop.00009,hiphop,4,-4.7893524,11.301429
hiphop/hiphop.00010,hiphop,4,-5.2591395,9.85791
hiphop/hiphop.00011,hiphop,4,-5.3300304,10.2679
hiphop/hiphop.00012,hiphop,4,-5.3577633,10.17096
hiphop/hiphop.00013,hiphop,4,-5.0553927,10.446557
hiphop/hiphop.00014,hiphop,4,0.666867,1.8972001
hiphop/hiphop.00015,hiphop,4,-5.2201443,9.913156
hiphop/hiphop.00016,hiphop,4,-4.791151,10.485593
hiphop/hiphop.00017,hiphop,4,-5.36192,10.1665
hiphop/hiphop.00018,hiphop,4,-5.029391,10.365131
hiphop/hiphop.00019,hiphop,4,-4.653639,10.832519
hiphop/hiphop.00020,hiphop,4,-4.1824536,10.935473
hiphop/hiphop.00021,hiphop,4,-5.3703437,10.079378
hiphop/hiphop.00022,hiphop,4,-4.936954,11.078668
hiphop/hiphop.00023,hiphop,4,0.98344094,2.3553703
hiphop/hiphop.00024,hiphop,4,-4.6388516,10.566215
hiphop/hiphop.00025,hiphop,4,-5.085568,9.480971
hiphop/hiphop.00026,hiphop,4,-4.319661,10.824067
hiphop/hiphop.00027,hiphop,4,-4.3727713,10.657338
hiphop/hiphop.00028,hiphop,4,-4.4555683,10.633494
hiphop/hiphop.00029,hiphop,4,-4.2480793,10.681431
hiphop/hiphop.00030,hiphop,4,-5.300683,9.813563
hiphop/hiphop.00031,hiphop,4,-2.5630257,9.679094
hiphop/hiphop.00032,hiphop,4,-4.9818172,11.005916
hiphop/hiphop.00033,hiphop,4,-4.728238,10.446315
hiphop/hiphop.00034,hiphop,4,-5.2815485,9.820333
hiphop/hiphop.00035,hiphop,4,-4.7166386,10.520581
hiphop/hiphop.00036,hiphop,4,-4.1912136,11.050704
hiphop/hiphop.00037,hiphop,4,-3.8799663,10.768703
hiphop/hiphop.00038,hiphop,4,-4.988188,10.385165
hiphop/hiphop.00039,hiphop,4,-4.1836133,11.284368
hiphop/hiphop.00040,hiphop,4,-4.2063413,11.288616
hiphop/hiphop.00041,hiphop,4,-4.968775,10.592785
hiphop/hiphop.00042,hiphop,4,-4.0844665,10.728223
hiphop/hiphop.00043,hiphop,4,-4.5551434,11.404509
hiphop/hiphop.00044,hiphop,4,-4.8285728,10.954268
hiphop/hiphop.00045,hiphop,4,-4.217418,11.222121
hiphop/hiphop.00046,hiphop,4,-4.2741256,11.233911
hiphop/hiphop.00047,hiphop,4,-4.2009,11.463369
hiphop/hiphop.00048,hiphop,4,-4.635279,11.3856735
hiphop/hiphop.00049,hiphop,4,-4.6430626,11.137893
hiphop/hiphop.00050,hiphop,4,-5.06708,11.193504
hiphop/hiphop.00051,hiphop,4,-4.7437887,10.788419
hiphop/hiphop.00052,hiphop,4,-4.5369425,11.425417
hiphop/hiphop.00053,hiphop,4,-4.0460534,10.715815
hiphop/hiphop.00054,hiphop,4,-4.625516,10.689981
hiphop/hiphop.00055,hiphop,4,1.6220918,12.21843
hiphop/hiphop.00056,hiphop,4,-5.252606,10.11898
hiphop/hiphop.00057,hiphop,4,-5.1167216,11.112274
hiphop/hiphop.00058,hiphop,4,-4.578904,11.127113
hiphop/hiphop.00059,hiphop,4,-5.061569,11.265796
hiphop/hiphop.00060,hiphop,4,-5.090635,11.102505
hiphop/hiphop.00061,hiphop,4,-5.077597,11.051901
hiphop/hiphop.00062,hiphop,4,-4.447192,11.481816
hiphop/hiphop.00063,hiphop,4,-4.6351523,10.690845
hiphop/hiphop.00064,hiphop,4,-4.947774,11.183547
hiphop/hiphop.00065,hiphop,4,-4.5371127,11.454666
hiphop/hiphop.00066,hiphop,4,1.2446657,11.938906
hiphop/hiphop.00067,hiphop,4,-4.125944,11.34435
hiphop/hiphop.00068,hiphop,4,-4.9626904,11.308866
hiphop/hiphop.00069,hiphop,4,-4.507455,11.26904
hiphop/hiphop.00070,hiphop,4,-4.434757,11.516397
hiphop/hiphop.00071,hiphop,4,-4.12936,11.441203
hiphop/hiphop.00072,hiphop,4,-5.026418,11.186123
hiphop/hiphop.00073,hiphop,4,-4.340413,11.453217
hiphop/hiphop.00074,hiphop,4,-4.97939,11.263077
hiphop/hiphop.00075,hiphop,4,-4.2379904,11.38866
hiphop/hiphop.00076,hiphop,4,-4.2690535,11.302075
hiphop/hiphop.00077,hiphop,4,-4.563368,10.192484
hiphop/hiphop.00078,hiphop,4,-4.3296623,11.214057
hiphop/hiphop.00079,hiphop,4,-4.034026,10.683509
hiphop/hiphop.00080,hiphop,4,-4.2750006,10.638885
hiphop/hiphop.00081,hiphop,4,-5.107708,10.858839
hiphop/hiphop.00082,hiphop,4,-5.333608,9.756436
hiphop/hiphop.00083,hiphop,4,-5.137167,10.240022
hiphop/hiphop.00084,hiphop,4,-5.009908,10.446056
hiphop/hiphop.00085,hiphop,4,-5.349325,10.126619
hiphop/hiphop.00086,hiphop,4,-5.0284863,10.464975
hiphop/hiphop.00087,hiphop,4,-4.7374263,10.126456
hiphop/hiphop.00088,hiphop,4,-5.257613,9.848819
hiphop/hiphop.00089,hiphop,4,-5.1356993,10.06311
hiphop/hiphop.00090,hiphop,4,-5.46481,10.079354
hiphop/hiphop.00091,hiphop,4,-5.2915907,9.923741
hiphop/hiphop.00092,hiphop,4,-5.2361364,10.506512
hiphop/hiphop.00093,hiphop,4,-4.83369,11.20298
hiphop/hiphop.00094,hiphop,4,-5.160224,10.861282
hiphop/hiphop.00095,hiphop,4,-5.386975,9.673065
hiphop/hiphop.00096,hiphop,4,-5.4264107,10.185154
hiphop/hiphop.00097,hiphop,4,-5.225756,9.99647
hiphop/hiphop.00098,hiphop,4,-5.4045935,10.025187
hiphop/hiphop.00099,hiphop,4,-5.135599,11.048217
jazz/jazz.00000,jazz,5,10.218109,11.655196
jazz/jazz.00001,jazz,5,11.0330305,10.694765
jazz/jazz.00002,jazz,5,11.047805,10.8023815
jazz/jazz.00003,jazz,5,11.097912,10.67632
jazz/jazz.00004,jazz,5,10.061133,11.153623
jazz/jazz.00005,jazz,5,10.039255,11.622621
jazz/jazz.00006,jazz,5,10.228833,11.256419
jazz/jazz.00007,jazz,5,10.371153,11.381012
jazz/jazz.00008,jazz,5,10.365926,11.266959
jazz/jazz.00009,jazz,5,10.825614,10.895802
jazz/jazz.00010,jazz,5,11.083735,10.822901
jazz/jazz.00011,jazz,5,10.561535,11.275541
jazz/jazz.00012,jazz,5,10.691442,11.094536
jazz/jazz.00013,jazz,5,10.010711,11.599397
jazz/jazz.00014,jazz,5,10.597276,11.2856455
jazz/jazz.00015,jazz,5,10.558377,11.49272
jazz/jazz.00016,jazz,5,10.700683,11.155627
jazz/jazz.00017,jazz,5,10.223909,11.658997
jazz/jazz.00018,jazz,5,10.857695,11.12867
jazz/jazz.00019,jazz,5,10.704861,11.122768
jazz/jazz.00020,jazz,5,9.555918,11.633714
jazz/jazz.00021,jazz,5,10.214531,10.776816
jazz/jazz.00022,jazz,5,9.590106,11.585782
jazz/jazz.00023,jazz,5,10.20907,11.50132
jazz/jazz.00024,jazz,5,10.571387,11.739926
jazz/jazz.00025,jazz,5,9.735184,11.503431
jazz/jazz.00026,jazz,5,10.028451,11.152429
jazz/jazz.00027,jazz,5,10.542297,11.414026
jazz/jazz.00028,jazz,5,10.324911,11.459245
jazz/jazz.00029,jazz,5,10.435854,11.215618
jazz/jazz.00030,jazz,5,10.779906,10.992157
jazz/jazz.00031,jazz,5,10.693781,11.428757
jazz/jazz.00032,jazz,5,9.899942,11.756144
jazz/jazz.00033,jazz,5,9.751565,11.586937
jazz/jazz.00034,jazz,5,10.660482,11.610426
jazz/jazz.00035,jazz,5,10.893866,10.9843645
jazz/jazz.00036,jazz,5,10.570817,11.802417
